time_period; DeltaLogC_me; DeltaLogC; DeltaLogY; A; DeltaLogC_me_sticky; DeltaLogC_sticky; DeltaLogY_sticky; A_sticky; MrkvState
8.440000000000000000e+02;2.632529116738072106e-03;2.462972714346700620e-03;-4.557016270825414717e-04;2.651012602252283301e+00;-4.112133991425209745e-03;-4.199200164289894344e-03;-4.557016270826663717e-04;2.610353303173196249e+00;1.000000000000000000e+00
8.450000000000000000e+02;-4.269758018676975131e-03;-1.079097987186698748e-02;-9.317541831537226593e-03;2.679071511933002636e+00;-2.381525500892003877e-03;-5.730132932702573789e-03;-9.317541831537351493e-03;2.615197804894499711e+00;0.000000000000000000e+00
8.460000000000000000e+02;-2.647798362203121481e-03;6.695422091495539796e-04;-2.415874712786592049e-03;2.672966499752407188e+00;-7.829943788152313178e-03;-6.126509747544681139e-03;-2.415874712786592049e-03;2.614558455851704100e+00;1.000000000000000000e+00
8.470000000000000000e+02;-3.440066634534805212e-03;5.115334907550436738e-03;9.711212293424531516e-04;2.657149971977157854e+00;-6.325231873480802181e-03;-1.932085645533321294e-03;9.711212293424531516e-04;2.611628160559670953e+00;2.000000000000000000e+00
8.480000000000000000e+02;1.779042632855538930e-02;6.652626734587829826e-03;3.407658308225466892e-03;2.624504806233562082e+00;6.728571525266124898e-03;1.009379733603293916e-03;3.407658308225341992e-03;2.598270789427347793e+00;3.000000000000000000e+00
8.490000000000000000e+02;1.165028207800229698e-02;1.163340293729187014e-02;1.160358146688655889e-02;2.577625409402140466e+00;5.120517431578680556e-03;5.111850096331083115e-03;1.160358146688679482e-02;2.590479566860329097e+00;4.000000000000000000e+00
8.500000000000000000e+02;-7.128536755743507258e-03;-6.847108944344384995e-03;-2.479016653310670004e-03;2.566774383592897113e+00;2.968512938349668340e-03;3.113024393715704830e-03;-2.479016653310670004e-03;2.569520179940581350e+00;3.000000000000000000e+00
8.510000000000000000e+02;1.798710094074746496e-02;1.199436298558335945e-02;1.180904718280965937e-02;2.523197584475944222e+00;8.925308758373592943e-03;5.848074567400718404e-03;1.180904718280965937e-02;2.555751119179954234e+00;4.000000000000000000e+00
8.520000000000000000e+02;-1.144153912239269377e-02;-2.756584108502393993e-03;5.512966497145110889e-04;2.516472493541813460e+00;-1.470654036864652014e-03;2.989017104399645242e-03;5.512966497141363886e-04;2.550332946304620041e+00;3.000000000000000000e+00
8.530000000000000000e+02;-8.854651305985249132e-03;-3.717484908734351723e-03;1.590853941383835179e-03;2.511779203896993273e+00;4.625369156142367100e-04;3.100440358182583733e-03;1.590853941384084980e-03;2.536966072859849319e+00;2.000000000000000000e+00
8.540000000000000000e+02;-2.684061132670133298e-03;-1.248128651600622502e-02;-8.385006577248402260e-03;2.531760702996475487e+00;1.931064636994592187e-03;-3.099750518253355236e-03;-8.385006577248152460e-03;2.524868499020620050e+00;1.000000000000000000e+00
8.550000000000000000e+02;3.235416324566482704e-03;5.398598927971426376e-03;3.433229444436552980e-04;2.524652869410346501e+00;-2.590452360057490799e-03;-1.479671358398770842e-03;3.433229444435303979e-04;2.516131990010499919e+00;2.000000000000000000e+00
8.560000000000000000e+02;1.141503762708839104e-02;9.402939499530207912e-03;5.803990216183052553e-03;2.497551377103042203e+00;5.923683089834805293e-04;-4.408317408166259610e-04;5.803990216183052553e-03;2.513995598589651603e+00;3.000000000000000000e+00
8.570000000000000000e+02;-1.049646415198965399e-02;-1.070684273159608346e-02;-5.921000882141147503e-03;2.513182015829483973e+00;-4.146024322995225941e-04;-5.226305428320948687e-04;-5.921000882141147503e-03;2.509036030714915544e+00;2.000000000000000000e+00
8.580000000000000000e+02;-1.469195923573329843e-02;-1.244538649150542242e-02;-8.000231243756122934e-03;2.534342342776515711e+00;-5.676559477914441820e-03;-4.522958150312846037e-03;-8.000231243755984156e-03;2.502014509973364831e+00;1.000000000000000000e+00
8.590000000000000000e+02;1.053590284417810219e-02;1.369959946764372910e-02;9.233682270450557783e-03;2.509992405552341044e+00;1.432330369232071021e-04;1.767771852474890604e-03;9.233682270450543905e-03;2.497083586000819366e+00;2.000000000000000000e+00
8.600000000000000000e+02;-8.758313586495258818e-03;-1.095125918321287334e-02;-6.642643772870507335e-03;2.539026829405793162e+00;-1.413137673005618322e-03;-2.539201789216107008e-03;-6.642643772870257535e-03;2.502212355177895198e+00;1.000000000000000000e+00
8.610000000000000000e+02;5.289135194968569431e-03;5.707170133287087221e-03;1.163977708853347615e-03;2.528607242371972763e+00;-1.620882066317955172e-03;-1.406223688988697540e-03;1.163977708853111692e-03;2.496096531471453606e+00;2.000000000000000000e+00
8.620000000000000000e+02;-1.649754452473194133e-02;-1.515156072953201261e-02;-1.076026039110927757e-02;2.547442639486149574e+00;-7.973517335655419536e-03;-7.282362910737597006e-03;-1.076026039110901389e-02;2.492181005742466926e+00;1.000000000000000000e+00
8.630000000000000000e+02;1.025223196446459206e-02;7.484477269997388826e-03;2.181469229124585740e-03;2.543850212507441366e+00;1.032139033484966162e-03;-3.890860295433368199e-04;2.181469229124322062e-03;2.495021748054524036e+00;2.000000000000000000e+00
8.640000000000000000e+02;-1.160573677238167789e-02;-1.035694041431302337e-02;-7.336636939792862133e-03;2.569012662755231879e+00;-3.570207373705142073e-03;-2.928958101775958056e-03;-7.336636939792584577e-03;2.499281470396204519e+00;1.000000000000000000e+00
8.650000000000000000e+02;-7.061571213751449694e-03;-7.822301910684073545e-03;-5.444401767184692265e-03;2.586509153888952195e+00;-7.037005242383514991e-03;-7.427635790262968052e-03;-5.444401767184581242e-03;2.507963053061204040e+00;0.000000000000000000e+00
8.660000000000000000e+02;-5.911439856418163052e-03;-7.706699839156033738e-04;-1.834731533125771863e-03;2.593125448683237355e+00;-5.890992548449047739e-03;-3.251238743436399292e-03;-1.834731533126021663e-03;2.509365603685638657e+00;0.000000000000000000e+00
8.670000000000000000e+02;1.075685485874694480e-03;-2.555794679268738601e-03;-3.363119039071438277e-03;2.601644176984005519e+00;-3.074553752274139518e-03;-4.939296547908894608e-03;-3.363119039071049698e-03;2.515720572797993881e+00;0.000000000000000000e+00
8.680000000000000000e+02;2.131286980384811125e-03;6.017130032910447679e-03;4.616328855475831938e-03;2.584346558386872772e+00;-4.990322895169610473e-03;-2.994966316682459717e-03;4.616328855475582138e-03;2.522173189796372839e+00;1.000000000000000000e+00
8.690000000000000000e+02;-9.403860200428715288e-03;-9.801218114179985341e-03;-7.943961651220937670e-03;2.603634175393810146e+00;-2.357623702296154922e-03;-2.561664554306938846e-03;-7.943961651220937670e-03;2.522419591564625474e+00;0.000000000000000000e+00
8.700000000000000000e+02;3.355629553015354594e-03;-7.636614284486364923e-03;-8.779054743261738292e-03;2.620862754390393512e+00;7.330028881973593702e-04;-4.911446915105435740e-03;-8.779054743261738292e-03;2.521467671735234006e+00;0.000000000000000000e+00
8.710000000000000000e+02;-2.934250560765211402e-03;7.870000392386472532e-03;6.200099181174784091e-03;2.597049961028651488e+00;-7.416395088474830866e-03;-1.868478478465274151e-03;6.200099181174784091e-03;2.524119538677668029e+00;1.000000000000000000e+00
8.720000000000000000e+02;1.252573620681915467e-03;-5.529058041680745550e-03;-2.425155627004432768e-03;2.600941281603362576e+00;8.869012063230652387e-04;-2.595425065598025438e-03;-2.425155627004405012e-03;2.528120291463034963e+00;0.000000000000000000e+00
8.730000000000000000e+02;-5.488294009442784560e-04;9.244482136125817262e-03;6.046622178364935429e-03;2.591155089166396142e+00;-3.064086464499321538e-03;1.964718954691746511e-03;6.046622178364935429e-03;2.543526362385870598e+00;1.000000000000000000e+00
8.740000000000000000e+02;7.887967683992830326e-04;-6.345197723164622272e-03;-2.717852860361580358e-03;2.595266844812918805e+00;1.817552607666139686e-03;-1.845709816270676984e-03;-2.717852860361608114e-03;2.546709115669368639e+00;0.000000000000000000e+00
8.750000000000000000e+02;1.280016097471942116e-02;7.625385096949821584e-03;4.834827157608190262e-03;2.582654625332063247e+00;3.891785405221739880e-03;1.234569725038006660e-03;4.834827157608190262e-03;2.558743146047714578e+00;1.000000000000000000e+00
8.760000000000000000e+02;-1.393578875764593661e-02;-1.277108704397836303e-02;-1.122583793049469758e-02;2.612245248330344882e+00;-3.904210310621603064e-03;-3.306143122902491238e-03;-1.122583793049480860e-02;2.568146709628989388e+00;0.000000000000000000e+00
8.770000000000000000e+02;-9.646600408831598750e-03;-2.757109205648644590e-03;-2.235234935610008744e-03;2.610555139252753065e+00;-6.329020155717832163e-03;-2.791308671007852737e-03;-2.235234935609897722e-03;2.566100159733281760e+00;0.000000000000000000e+00
8.780000000000000000e+02;8.432517211011195113e-03;1.502919302511993016e-03;-4.590043711976132812e-04;2.600927227888369941e+00;1.634725232330588862e-03;-1.923580799614701964e-03;-4.590043711976132812e-04;2.563911182950087575e+00;1.000000000000000000e+00
8.790000000000000000e+02;1.742393894713839542e-03;7.006098045628558757e-03;2.216688636462321726e-03;2.584269312386052508e+00;-3.109950811112788260e-04;2.391884722001538788e-03;2.216688636462071926e-03;2.561807289704296942e+00;2.000000000000000000e+00
8.800000000000000000e+02;-1.168947428472638661e-02;-9.004216585741006695e-03;-1.694237626096467553e-03;2.584628209973199642e+00;-4.208323089088875091e-03;-2.829459727347785614e-03;-1.694237626096467553e-03;2.563927542881595301e+00;1.000000000000000000e+00
8.810000000000000000e+02;7.349447488163907138e-03;8.434288763616709650e-03;1.079212093410220064e-03;2.587169177803104958e+00;3.365934857569419236e-03;3.922994199989898734e-03;1.079212093410469864e-03;2.577065357176982374e+00;2.000000000000000000e+00
8.820000000000000000e+02;-1.800858904853115672e-02;-1.439623343592909277e-02;-7.919754279356455706e-03;2.596065999007474367e+00;-6.191194377275832661e-03;-4.336271922094417364e-03;-7.919754279356427951e-03;2.567229365640657512e+00;1.000000000000000000e+00
8.830000000000000000e+02;1.759947130527447778e-03;-9.422660830726847792e-03;-8.975750868054604981e-03;2.621013326720157188e+00;2.417945711731483982e-03;-3.324254901756695801e-03;-8.975750868054604981e-03;2.567814405905385566e+00;0.000000000000000000e+00
8.840000000000000000e+02;-7.462461911832182770e-03;-8.844372945982004186e-03;-1.015495091570678410e-02;2.637435903264829573e+00;-6.633508800178683495e-03;-7.343111641982244531e-03;-1.015495091570700614e-02;2.562787496175885860e+00;0.000000000000000000e+00
8.850000000000000000e+02;5.986018013136223948e-03;1.944379272743407272e-03;-1.868959930397651181e-03;2.643692916358623801e+00;-2.447347430698146309e-03;-4.522704139526045886e-03;-1.868959930397678937e-03;2.574305054152526750e+00;1.000000000000000000e+00
8.860000000000000000e+02;-1.475561896649488225e-02;-5.627497262118891230e-03;-2.568841720766351644e-03;2.643105233337175619e+00;-9.286694470586082106e-03;-4.599459951369011534e-03;-2.568841720766074088e-03;2.571973690667664236e+00;0.000000000000000000e+00
8.870000000000000000e+02;9.570221664720324206e-03;9.463967469080986072e-03;7.473174761475465111e-03;2.621017887965259696e+00;4.731552014669571093e-04;4.185943235840983156e-04;7.473174761475465111e-03;2.574604728680576216e+00;1.000000000000000000e+00
8.880000000000000000e+02;1.184548397008111653e-02;1.288897527121891928e-02;8.832771494707736259e-03;2.596253689935987374e+00;3.770155726362856008e-03;4.305982110541201058e-03;8.832771494707847282e-03;2.581429795186071630e+00;2.000000000000000000e+00
8.890000000000000000e+02;1.570322400822916908e-02;1.177108988242206444e-02;7.744207624426513448e-03;2.567840984243074498e+00;7.452368423201294334e-03;5.433241662452834020e-03;7.744207624426374670e-03;2.589080948100138002e+00;3.000000000000000000e+00
8.900000000000000000e+02;-1.214668086424289251e-02;-1.144455217517632850e-02;-5.330561828292140758e-03;2.576567382707136034e+00;1.107499105137049744e-03;1.468037881339798179e-03;-5.330561828292140758e-03;2.584491293269239431e+00;2.000000000000000000e+00
8.910000000000000000e+02;-2.122989952223054699e-02;-1.372926275357125303e-02;-9.396152620375242126e-03;2.596725028085955067e+00;-7.212016267572035622e-03;-3.360485282691061393e-03;-9.396152620374964570e-03;2.581415067010206954e+00;1.000000000000000000e+00
8.920000000000000000e+02;2.224466394417465298e-02;1.329769614860945581e-02;9.365004913066826697e-03;2.562617313848834399e+00;8.189665410906016296e-03;3.595452312981126108e-03;9.365004913066549141e-03;2.569978242988033568e+00;2.000000000000000000e+00
8.930000000000000000e+02;-1.134408557730778866e-02;-1.176775092674500756e-02;-7.874184119583960140e-03;2.585566315527890069e+00;-1.533219182005357561e-03;-1.750768740916938682e-03;-7.874184119583821362e-03;2.570346346358288070e+00;1.000000000000000000e+00
8.940000000000000000e+02;-1.327098108621369010e-02;-1.184041264749791100e-02;-1.026828917950728393e-02;2.610354766180907227e+00;-6.529013461293253773e-03;-5.794425340624742571e-03;-1.026828917950739495e-02;2.567707703399640273e+00;0.000000000000000000e+00
8.950000000000000000e+02;-9.331181112211400785e-03;-7.095499102539204461e-03;-7.866449982410012032e-03;2.629484599084910279e+00;-6.804391475446369686e-03;-5.656382473254339960e-03;-7.866449982410012032e-03;2.562933808813794734e+00;0.000000000000000000e+00
8.960000000000000000e+02;-7.320527116609021334e-03;2.428749003577923560e-04;-4.047121563391320453e-03;2.635709301663323512e+00;-1.045257423829870636e-02;-6.568813683304419726e-03;-4.047121563391292698e-03;2.572913596253328272e+00;1.000000000000000000e+00
8.970000000000000000e+02;-3.825392676642613843e-03;-1.293444485685057987e-02;-1.024719514477756555e-02;2.655352181878052775e+00;-3.616918517495265606e-03;-8.294360952991242097e-03;-1.024719514477756555e-02;2.572152667452980435e+00;0.000000000000000000e+00
8.980000000000000000e+02;-1.028029384650178124e-02;-9.341450165459980193e-03;-1.191269252748813900e-02;2.684349626811667555e+00;-9.211479604602196281e-03;-8.729389131617110165e-03;-1.191269252748838881e-02;2.582155846701009061e+00;0.000000000000000000e+00
8.990000000000000000e+02;6.977358211606943250e-03;8.598600639492665065e-03;6.486901322242638601e-03;2.667956479315760188e+00;-3.105069971247848004e-03;-2.272571926402316977e-03;6.486901322242888401e-03;2.592106730128840741e+00;1.000000000000000000e+00
9.000000000000000000e+02;-3.115183845792096617e-03;-5.524386185716878561e-03;-2.883354588418596265e-03;2.673775961563839232e+00;-2.171229393438167676e-03;-3.408340021143790866e-03;-2.883354588418735043e-03;2.597456583844261147e+00;0.000000000000000000e+00
9.010000000000000000e+02;-1.085709614810478896e-02;-9.538034048541671472e-03;-1.051483366389241447e-02;2.695562901592388094e+00;-7.346448364498797678e-03;-6.669118065199736156e-03;-1.051483366389224794e-02;2.601144661367065236e+00;0.000000000000000000e+00
9.020000000000000000e+02;-6.125544721590853170e-03;-7.462530988169596702e-03;-8.736978005316808904e-03;2.716650369583371916e+00;-5.044386191917576978e-03;-5.730920441063575010e-03;-8.736978005317058704e-03;2.606034554844626872e+00;0.000000000000000000e+00
9.030000000000000000e+02;-1.001397564871517321e-02;-9.163140345227832606e-03;-1.097571358612381420e-02;2.738396238628672652e+00;-8.795427325885618597e-03;-8.358528615084848123e-03;-1.097571358612395298e-02;2.613213985412521811e+00;0.000000000000000000e+00
9.040000000000000000e+02;-8.437742679130721957e-03;-6.843961878439414059e-03;-7.645163969031004703e-03;2.751416251258119061e+00;-7.045682146731957474e-03;-6.227285479049021744e-03;-7.645163969031004703e-03;2.612035655628761166e+00;0.000000000000000000e+00
9.050000000000000000e+02;-4.746665731158949963e-03;-1.860820664702944605e-03;-2.315483483606217696e-03;2.751900469187641196e+00;-7.081692488345225911e-03;-5.599828743461071623e-03;-2.315483483606384230e-03;2.617824961067763745e+00;0.000000000000000000e+00
9.060000000000000000e+02;-8.858121257361517564e-03;-8.274719117802087354e-03;-8.287175421994696922e-03;2.759375326072051493e+00;-7.606673131331592730e-03;-7.307099710239156609e-03;-8.287175421994641411e-03;2.613212054600750012e+00;0.000000000000000000e+00
9.070000000000000000e+02;1.284562805971339872e-02;5.714643554837778305e-03;5.189683120232824187e-03;2.725333020155764174e+00;-1.030395957759971948e-03;-4.692112771990358810e-03;5.189683120232990721e-03;2.610782351533140311e+00;1.000000000000000000e+00
9.080000000000000000e+02;-8.392708587524250197e-03;-6.684919869169775319e-03;-4.075208133623720030e-03;2.728995003284637288e+00;-4.882072727120351230e-03;-4.005133692843138027e-03;-4.075208133624164120e-03;2.618202208863964042e+00;0.000000000000000000e+00
9.090000000000000000e+02;1.089693692683463278e-02;8.893174491235916745e-03;7.417387500735450612e-03;2.700906215267125265e+00;2.174238501745973107e-03;1.145318778650483704e-03;7.417387500735839190e-03;2.619996086147124537e+00;1.000000000000000000e+00
9.100000000000000000e+02;1.171008081916452559e-02;1.157658640629172231e-02;9.236645154929112866e-03;2.667577207161279773e+00;3.978604012119330013e-03;3.910055449731053567e-03;9.236645154928946333e-03;2.622762940511458307e+00;2.000000000000000000e+00
9.110000000000000000e+02;-1.567818530552553269e-02;-1.312595184567827422e-02;-7.928243869421314205e-03;2.676113379482564447e+00;-2.255048011452931433e-03;-9.444917807705788260e-04;-7.928243869421147672e-03;2.617015309671423040e+00;1.000000000000000000e+00
9.120000000000000000e+02;-1.603991951448141551e-03;-1.083254570905720082e-02;-7.946174965401453516e-03;2.699047909621608010e+00;1.801635080709657055e-03;-2.937170681967499197e-03;-7.946174965401564538e-03;2.618941264591444718e+00;0.000000000000000000e+00
9.130000000000000000e+02;-7.388984748956745063e-03;3.524865738501775647e-03;5.349795993777606284e-04;2.687041913516741154e+00;-6.341261433053330121e-03;-7.370661342696038787e-04;5.349795993775940950e-04;2.613030600028630079e+00;1.000000000000000000e+00
9.140000000000000000e+02;-6.127393515051593464e-03;-8.700077757036905890e-03;-8.156200997588181067e-03;2.716396764592524882e+00;-6.487577999875482337e-04;-1.969815381888395667e-03;-8.156200997588070045e-03;2.622788733072492384e+00;0.000000000000000000e+00
9.150000000000000000e+02;6.178499438658141552e-03;8.774896731357839652e-03;6.930691895753404719e-03;2.695824306683601623e+00;-1.709077438622252920e-03;-3.758433505940961261e-04;6.930691895753293696e-03;2.627956314078747191e+00;1.000000000000000000e+00
9.160000000000000000e+02;-8.623787432823049048e-03;-9.294012174652505065e-03;-8.163505209150601072e-03;2.717797790907099387e+00;-1.567397755387583969e-03;-1.911554050327252119e-03;-8.163505209150601072e-03;2.630582584841418381e+00;0.000000000000000000e+00
9.170000000000000000e+02;5.967082470317935927e-03;9.012724015211526218e-03;6.974590026535776310e-03;2.702502824701438211e+00;-1.176001869328896499e-03;3.879163873200253132e-04;6.974590026536053866e-03;2.641498883735941217e+00;1.000000000000000000e+00
9.180000000000000000e+02;-6.459446776976823790e-03;-1.419524344047706776e-02;-1.270030787817644224e-02;2.731561666207791728e+00;-2.423119620197367041e-03;-6.395403769018453977e-03;-1.270030787817666429e-02;2.650623257853339521e+00;0.000000000000000000e+00
9.190000000000000000e+02;-1.126074443103072809e-02;-5.798929716705120141e-03;-7.368795463302768578e-03;2.752555355156701911e+00;-5.792920774068205381e-03;-2.988312411508597943e-03;-7.368795463302990623e-03;2.653805406058705962e+00;0.000000000000000000e+00
9.200000000000000000e+02;8.037018089783826147e-03;2.685555694632135726e-03;-3.032297728468025255e-04;2.744446409808210419e+00;-1.827101306065004316e-05;-2.766214136433131632e-03;-3.032297728466359921e-04;2.654783839281552815e+00;1.000000000000000000e+00
9.210000000000000000e+02;-8.780207701266917741e-03;-1.062420450416093343e-02;-9.257125590466153131e-03;2.764260428597745900e+00;-3.802201055875892299e-03;-4.749082106301316664e-03;-9.257125590466375176e-03;2.656597692218201967e+00;0.000000000000000000e+00
9.220000000000000000e+02;-1.538070970661209458e-02;-1.048154892330216414e-02;-1.173264101586501962e-02;2.781805619761855031e+00;-1.140055467138562095e-02;-8.884865652064588559e-03;-1.173264101586490860e-02;2.657182304951361651e+00;0.000000000000000000e+00
9.230000000000000000e+02;-3.804045612767537055e-03;-1.501349483862518541e-03;-1.171230296692971073e-03;2.777569783077609156e+00;-5.964058599971039376e-03;-4.781638258500697791e-03;-1.171230296693137607e-03;2.657218011146677661e+00;0.000000000000000000e+00
9.240000000000000000e+02;-4.876013508865961743e-03;-8.672872904503858837e-03;-9.303888613139021935e-03;2.793003403558004027e+00;-5.078344633114212359e-03;-7.028008649460071311e-03;-9.303888613138855401e-03;2.657975460845034554e+00;0.000000000000000000e+00
9.250000000000000000e+02;7.358685898212591336e-03;6.204871060676908634e-03;4.361093096310331152e-03;2.766714280417320815e+00;-3.379153645594101807e-03;-3.971630489180588697e-03;4.361093096310164619e-03;2.662464203050755263e+00;1.000000000000000000e+00
9.260000000000000000e+02;-1.023674690808773491e-02;-1.061616910400708935e-02;-8.207801084798294067e-03;2.783313385897260961e+00;-3.667579605178328261e-03;-3.862410576068842083e-03;-8.207801084797961000e-03;2.663208757736237775e+00;0.000000000000000000e+00
9.270000000000000000e+02;-1.578488444051828754e-02;-6.861104521446725890e-03;-8.032337919140319915e-03;2.799866538881621292e+00;-9.322920345382901264e-03;-4.740614079843497031e-03;-8.032337919140819515e-03;2.665093594144669176e+00;0.000000000000000000e+00
9.280000000000000000e+02;4.233087092928411455e-03;-8.552512349847940509e-03;-9.348901152473387821e-03;2.818954190884966238e+00;-5.118524009698477428e-04;-7.077179310265357959e-03;-9.348901152473332310e-03;2.669720278827997006e+00;0.000000000000000000e+00
9.290000000000000000e+02;-1.405364672636527645e-02;-3.293703172521533773e-03;-2.037069993360896003e-03;2.806441281760819528e+00;-1.217090535010317831e-02;-6.645740317933912511e-03;-2.037069993360951514e-03;2.663621593819584188e+00;0.000000000000000000e+00
9.300000000000000000e+02;-1.005536492950848126e-02;-7.792167778734315764e-03;-9.427908047643762668e-03;2.827853561023423445e+00;-7.299142542953440671e-03;-6.137004684535429799e-03;-9.427908047643762668e-03;2.671765257770307933e+00;0.000000000000000000e+00
9.310000000000000000e+02;1.087883832226038683e-02;1.871552700078937814e-03;-7.930585174721338504e-04;2.808490110275974505e+00;3.264256894399131248e-04;-4.298760242568033796e-03;-7.930585174721338504e-04;2.666194919695321186e+00;1.000000000000000000e+00
9.320000000000000000e+02;8.541479188562128844e-03;1.287405619387615996e-02;1.004603744214482841e-02;2.766003958579595245e+00;1.478093012901582348e-04;2.372561025047126293e-03;1.004603744214488392e-02;2.663866537192660200e+00;2.000000000000000000e+00
9.330000000000000000e+02;-9.950478442506183185e-03;-1.199962544683536025e-02;-5.985716190008427695e-03;2.769945764181540149e+00;-9.020721624615202217e-04;-1.954296583290326961e-03;-5.985716190008316673e-03;2.656104281246627341e+00;1.000000000000000000e+00
9.340000000000000000e+02;-1.142625155673299142e-02;-1.190400462113472280e-02;-1.180670208578316061e-02;2.808774935576209497e+00;-5.068386363456189869e-03;-5.313709632322360932e-03;-1.180670208578327163e-02;2.674715039547238327e+00;0.000000000000000000e+00
9.350000000000000000e+02;8.649791062364964311e-03;1.856153335123955639e-03;-9.254924839102729450e-04;2.799001548996652211e+00;-2.251393467171958207e-04;-3.713630659329003603e-03;-9.254924839102729450e-04;2.674245689282692240e+00;1.000000000000000000e+00
9.360000000000000000e+02;-1.583512128399539032e-02;-8.744229586282237232e-03;-6.273560229257846288e-03;2.814285262029677881e+00;-6.335618587412661373e-03;-2.694489183800885534e-03;-6.273560229257846288e-03;2.671346234718122048e+00;0.000000000000000000e+00
9.370000000000000000e+02;7.868687046766298376e-03;6.423079731868841513e-03;4.846782474880406699e-03;2.786953377397477283e+00;-2.525789401537859025e-03;-3.268099892903386650e-03;4.846782474880240166e-03;2.672636416234575485e+00;1.000000000000000000e+00
9.380000000000000000e+02;-1.752544615121587324e-02;-1.387378440683384451e-02;-1.084382314302928529e-02;2.799886498401274793e+00;-8.681601702361374517e-03;-6.806495789546229691e-03;-1.084382314302945183e-02;2.667241303196205227e+00;0.000000000000000000e+00
9.390000000000000000e+02;-1.027151642471701987e-02;-8.621351680713651433e-03;-9.005775494170198403e-03;2.810215723748354932e+00;-7.367844239221543745e-03;-6.520494762408624023e-03;-9.005775494170031870e-03;2.662056793577814329e+00;0.000000000000000000e+00
9.400000000000000000e+02;-4.217145520470921838e-04;-7.494425584403219265e-03;-9.028192211265273492e-03;2.835836811251167600e+00;-2.520446282346155975e-03;-6.152240025785682409e-03;-9.028192211265273492e-03;2.673321903376995490e+00;0.000000000000000000e+00
9.410000000000000000e+02;6.444586724076772910e-03;7.682140748365262617e-03;6.896284486224368848e-03;2.800717382596652705e+00;-3.413276823563238249e-03;-2.777800421089271499e-03;6.896284486224202315e-03;2.670508955717307398e+00;1.000000000000000000e+00
9.420000000000000000e+02;-7.602598585474740212e-03;-1.205986114814922017e-02;-1.014158739485349070e-02;2.817884439031379085e+00;-3.100221782893819444e-03;-5.388998775751607795e-03;-1.014158739485382377e-02;2.671355334545767679e+00;0.000000000000000000e+00
9.430000000000000000e+02;6.285610307293354460e-04;1.121877824678457758e-02;8.753165404686291673e-03;2.795171825669701349e+00;-3.349573131493810418e-03;2.088438467026387801e-03;8.753165404686624740e-03;2.680139536458226335e+00;1.000000000000000000e+00
9.440000000000000000e+02;1.701607070781918640e-02;1.186064678653309112e-02;1.020665059296194110e-02;2.747742593006830880e+00;6.009292469568605632e-03;3.362013900367999408e-03;1.020665059296221866e-02;2.669767062710228345e+00;2.000000000000000000e+00
9.450000000000000000e+02;8.346768795871872815e-03;6.540428761214855946e-03;3.005456569444175940e-03;2.708643436246501057e+00;5.254167835871459413e-03;4.326623305014765108e-03;3.005456569443898385e-03;2.652799286458369821e+00;3.000000000000000000e+00
9.460000000000000000e+02;-1.726704577983773081e-02;-6.253110879910428466e-03;4.681087077706980182e-04;2.698196752200617610e+00;-3.854686036127652482e-03;1.800901994715498056e-03;4.681087077705314847e-04;2.649877345105390525e+00;2.000000000000000000e+00
9.470000000000000000e+02;-1.024707839041472113e-02;-1.202757893103451048e-02;-5.215503546382393996e-03;2.690735511787223810e+00;-3.073492401532429419e-04;-1.221625349276167505e-03;-5.215503546382227462e-03;2.621482017178034418e+00;1.000000000000000000e+00
9.480000000000000000e+02;3.745444931891495077e-03;-4.227298878051954922e-03;-1.324488817579350108e-03;2.692637075958429271e+00;2.699648308119806384e-03;-1.394306747379281397e-03;-1.324488817579183575e-03;2.615470205934993686e+00;0.000000000000000000e+00
9.490000000000000000e+02;7.260219793648770015e-03;8.435346112976416233e-03;7.414823075048926349e-03;2.667012183805988812e+00;-2.366052400924467669e-04;3.668149187067704098e-04;7.414823075049037371e-03;2.610639075349716620e+00;1.000000000000000000e+00
9.500000000000000000e+02;5.099567581267894223e-03;9.028825768481019143e-03;2.204235272103005627e-03;2.658186696037796004e+00;2.932511717547048313e-03;4.950161701463451358e-03;2.204235272102894605e-03;2.612796909640688892e+00;2.000000000000000000e+00
9.510000000000000000e+02;1.985314232285129155e-02;1.285857220490094210e-02;1.082990420987983704e-02;2.617575423527998435e+00;9.297528013619271725e-03;5.705859150547110126e-03;1.082990420987978153e-02;2.606539190630353886e+00;3.000000000000000000e+00
9.520000000000000000e+02;-1.097573573696264404e-02;-2.822120606712830160e-03;3.010278253858744701e-03;2.605529154929393520e+00;1.406941701914021792e-03;5.593773071241148198e-03;3.010278253858966746e-03;2.596981615086173534e+00;2.000000000000000000e+00
9.530000000000000000e+02;-1.316130402156240331e-02;-1.070088942775826446e-02;-5.754883528800103232e-03;2.626806636805304240e+00;-1.120637282982395178e-03;1.427705230436226991e-04;-5.754883528800269765e-03;2.593858573575000825e+00;1.000000000000000000e+00
9.540000000000000000e+02;-3.906165787614157558e-03;-1.079209207341386145e-02;-9.260168515401345779e-03;2.653213001455337228e+00;-5.690394580752933251e-04;-4.104920379569942934e-03;-9.260168515401179246e-03;2.590964461990590273e+00;0.000000000000000000e+00
9.550000000000000000e+02;1.000832400569962033e-02;9.795342955173480526e-03;7.046991000151325846e-03;2.640170476677536460e+00;4.848189381803091891e-04;3.754544747894827950e-04;7.046991000151159312e-03;2.596072522709387709e+00;1.000000000000000000e+00
