wealth_income_ratio,age_group,weight
 .5685951,2 ,1.76117
 .5696858,2 ,.833429
 .5723657,2,1.449868
 .5742232,2,1.302602
 .5820574,2,1.240309
 .5850802,2,1.365673
 .5920547,2,1.185611
 .5922877,2,.8740773
 .5930417,2,1.068705
 .5951242,2,1.285992
 .5952623,2,1.681079
 .5960736,2,.9272465
 .5987619,2,1.146374
 .5991611,2,1.120158
 .6053256,2,1.198883
  .610754,2,1.132426
 .6144652,2,1.034433
 .6208535,2,1.126333
 .6213505,2,1.411234
 .6220139,2,1.307058
 .6256269,2 ,.954838
  .631999,2,.9305438
 .6328917,2,1.293092
 .6353771,2,1.392466
 .6434904,2,1.362052
 .6452579,2,.2523359
  .650013,2,.8899591
 .6509542,2,1.231663
   .65212,2,1.863573
 .6572287,2 ,.907501
 .6599203,2,1.332038
  .662321,2,.9618927
 .6665466,2,1.000883
 .6675507,2,.9820579
 .6690008,2,1.591316
 .6713096,2,1.022371
 .6777996,2,1.043781
  .684347,2,.9701022
 .6844136,2,.9396098
 .6870494,2,.6327646
 .6903594,2,1.304829
 .6916285,2,1.272584
 .6958258,2,1.306435
 .6976678,2,1.179387
  .701399,2,1.064932
 .7148133,2,1.362052
 .7176843,2,1.135934
 .7196093,2,1.513729
 .7262216,2,1.062883
 .7289659,2,1.151295
 .7311362,2,1.514497
 .7337567,2,.9718063
 .7343719,2,.9357766
 .7357968,2,.8480867
 .7378602,2,.9155897
 .7380801,2,1.859246
 .7473846,2,1.060108
  .755482,2,1.336509
  .759446,2  ,.70553
 .7691166,2,.7423593
 .7746639,2,1.182305
  .774703,2,1.242924
 .7804492,2,2.104933
 .7816402,2,1.031895
 .7825603,2,1.372535
 .7839487,2,1.045055
 .7842123,2,.8745893
 .7843177,2,.9189785
 .7862854,2,1.253832
 .7898005,2,.9944521
 .7914576,2,1.048741
  .796519,2,.0218139
 .7990447,2,1.382587
 .8114143,2,1.058609
 .8119056,2,.8174471
  .812561,2,.5326682
 .8155299,2,1.128844
 .8156005,2,.8654357
 .8185901,2,1.281669
 .8201848,2,1.259359
 .8205165,2,1.314056
 .8346815,2,1.420092
 .8479512,2,1.159597
 .8505658,2,1.305339
 .8519609,2,.8901566
 .8590838,2,1.238523
 .8612095,2,1.691513
 .8630509,2,1.272125
  .864175,2,.7641731
 .8670325,2,1.542958
 .8679622,2,.8633122
 .8680154,2,1.114728
 .8707767,2,1.124601
 .8736784,2  ,1.3734
  .876889,2 ,.694407
 .8782808,2,.8053128
 .8800966,2,1.852509
 .8807446,2 ,1.11979
 .8810628,2,1.052007
 .8824467,2,1.554394
 .8861586,2,1.425013
 .8888699,2 ,.785332
 .8943483,2,.7353718
 .8956037,2,1.128674
 .8972795,2,1.225343
 .9040606,2,1.159813
 .9042525,2 ,.325325
 .9058604,2,1.816194
 .9068123,2,.7988276
   .90861,2,1.228475
 .9099666,2  ,.73724
 .9119677,2,1.359315
  .914638,2 ,1.52614
 .9149173,2,.6306899
 .9182149,2,.9801537
 .9187899,2,.7416953
 .9233378,2,1.158804
 .9359524,2,1.089785
 .9386781,2 ,1.13443
 .9408988,2,1.009831
 .9435581,2,1.005019
 .9445598,2,1.364463
 .9463084,2,1.216859
 .9491873,2,1.210624
 .9612327,2,1.122403
 .9613497,2,.6582655
 .9616622,2,.9874949
   .96271,2 ,1.20986
 .9675167,2,.8554619
  .968497,2,.8258703
 .9696837,2 ,.721176
 .9712921,2,.0803747
 .9730614,2,.9475029
 .9739453,2,1.315083
 .9747445,2 ,1.32838
 .9790661,2,1.207817
 .9985862,2,.9841343
 1.000265,2,.8913052
 1.007861,2,1.402326
 1.008456,2,1.101232
 1.008959,2,1.111257
 1.016459,2 ,1.56151
 1.016719,2,.8620279
 1.018909,2,1.701374
 1.037664,2,.3256305
  1.04067,2,1.256463
 1.042439,2 ,1.31689
 1.043878,2 ,1.13495
 1.043929,2,1.163092
 1.045615,2,1.769094
 1.046899,2,1.035862
 1.053385,2,1.425013
 1.056362,2 ,1.10302
 1.059319,2,.9991019
 1.059884,2,1.054555
 1.064822,2,1.368626
 1.065847,2,1.479172
 1.074254,2,1.251783
 1.074913,2 ,1.52094
 1.083358,2,1.198731
 1.086376,2,1.859246
 1.096939,2 ,.040428
 1.100179,2,1.010548
 1.100997,2,.7493265
 1.102297,2,1.001426
 1.105844,2 ,1.44352
 1.106988,2,1.249006
 1.115901,2,1.214333
  1.12277,2,1.279446
 1.122906,2 ,1.24756
 1.131673,2,1.380993
 1.134444,2 ,.952692
 1.138932,2,1.283174
 1.140716,2,.1426759
 1.153241,2 ,.963771
 1.157713,2,1.465864
 1.160486,2,1.362571
 1.160752,2,1.543765
 1.162376,2  ,1.2195
 1.166105,2,1.303241
  1.16745,2,1.372535
 1.170185,2,.8847454
 1.178127,2,1.442571
 1.181358,2,1.339814
 1.186558,2,1.302602
 1.189781,2,.6955532
 1.190666,2 ,1.07283
 1.191125,2,1.040834
 1.219025,2,1.228833
 1.222416,2,1.214333
 1.224575,2,1.498339
 1.224865,2,.7326747
 1.231341,2,.9670022
 1.234236,2,.9991019
 1.235174,2,.7953342
 1.239852,2,.8749677
 1.241445,2,.6086929
 1.244485,2,.8901566
 1.245956,2 ,1.40569
  1.25239,2,.8632241
 1.253248,2,.9032335
 1.256406,2,.7193325
 1.257368,2,1.141151
 1.259967,2,1.191562
 1.267395,2,1.067141
 1.267693,2,.0348442
 1.268027,2,.8823767
 1.278383,2,1.263956
 1.284891,2,1.770213
 1.292522,2,1.133865
 1.296575,2,.8317772
 1.300258,2,1.234303
 1.302415,2,1.099749
 1.303521,2,.8768355
 1.308123,2,1.593295
 1.308928,2,1.602888
 1.313095,2,1.578026
 1.315971,2,.8603386
 1.321302,2,1.121471
  1.32283,2,.8901566
  1.32713,2,1.220701
 1.327445,2,1.213122
 1.333421,2,1.383066
 1.334373,2,1.019095
 1.334522,2,.9734754
 1.341135,2,1.241915
 1.345235,2,.1341717
 1.352407,2,1.009619
 1.354327,2,.7302636
 1.355795,2,1.445491
 1.363958,2,1.222711
 1.365162,2,.3324568
 1.367541,2,1.755779
 1.389279,2 ,1.44352
 1.392874,2,1.370519
 1.397384,2,1.402584
 1.410968,2,.7740277
 1.431963,2,1.557752
 1.439945,2,.3818238
 1.442647,2,.1690354
 1.444581,2,1.547308
 1.448087,2,1.174768
 1.455351,2,.3413321
 1.456744,2,1.018855
 1.459187,2,1.449868
 1.460736,2,1.281669
 1.472376,2,1.913985
 1.474581,2,1.871931
 1.476953,2,1.313068
 1.479911,2,.8307212
 1.486563,2,1.400947
  1.48945,2,1.282933
 1.499997,2,.8480867
 1.500174,2,1.335241
 1.509156,2,1.395328
 1.509771,2,1.129117
 1.512549,2,1.306063
 1.514456,2,1.475136
  1.52478,2,.8480915
 1.526441,2,.1563726
 1.541696,2,1.303785
 1.542237,2,.8139175
 1.547417,2,1.180189
 1.552079,2,1.029611
 1.560354,2,1.318045
 1.563836,2,.7843978
 1.565227,2,1.383528
 1.567319,2 ,1.10302
 1.574425,2,.7630734
 1.575781,2,1.086794
 1.577576,2,1.863573
  1.58096,2,.9999006
  1.58144,2,.2759791
 1.596482,2,.5005736
 1.599656,2 ,1.08015
 1.606526,2,1.005019
 1.607992,2,1.190382
 1.610003,2,1.231238
 1.614243,2,1.231766
 1.620286,2,.9475029
 1.622128,2,1.010221
 1.627409,2,.7762684
 1.628936,2,1.001426
 1.632801,2,1.341189
  1.63386,2,1.755802
 1.639811,2,1.290671
 1.640511,2,1.886759
 1.648093,2,1.264417
 1.654075,2,2.043072
 1.658733,2,.6327646
 1.661462,2  ,1.7506
 1.663537,2,.3013483
 1.666181,2,1.281669
 1.667953,2,1.273587
  1.67622,2,1.122403
 1.677963,2,1.327755
 1.679621,2,1.219265
 1.688863,2,1.069556
 1.691074,2 ,1.18673
    1.693,2 ,1.21019
 1.695069,2 ,.694113
 1.699464,2,1.597848
 1.709919,2,1.207761
 1.713224,2,.7867928
 1.713331,2,1.164787
 1.718288,2,1.335241
 1.732436,2,1.056755
 1.738145,2,1.428604
 1.739361,2,.9403306
  1.73969,2,1.333707
 1.746638,2,.1541924
 1.765555,2,.8845805
 1.772539,2,1.282506
  1.77634,2,.7754832
 1.780148,2,.5586187
 1.789722,2,.9554321
 1.793897,2,1.336322
 1.800905,2,.7858334
 1.807391,2,1.195046
 1.826457,2,1.362479
 1.828296,2,1.548632
 1.829955,2,1.044919
 1.838473,2,1.170665
 1.844023,2,1.366882
 1.855155,2,1.446568
 1.859476,2 ,1.16576
 1.861881,2,1.201923
 1.862191,2,.9621879
 1.864835,2 ,.805526
 1.874221,2,1.310744
 1.879145,2  ,1.5245
 1.883024,2,.9396098
 1.883345,2,1.720439
 1.888314,2,1.163562
 1.893754,2,1.037815
 1.903236,2 ,1.08142
 1.904537,2,.9357766
 1.908943,2 ,1.21433
 1.913902,2,.9914441
 1.917411,2,1.853597
  1.92395,2,1.101646
 1.929029,2 ,1.36037
 1.957787,2,1.070972
 1.961502,2,1.852509
 1.965072,2,1.096922
 1.966615,2 ,.754877
 1.967251,2,.7992816
 1.979634,2,1.013337
 1.994258,2,2.069183
 1.995825,2,1.699553
 1.996282,2 ,1.16703
 1.999052,2,1.438505
 2.005689,2,.8770375
 2.007772,2 ,1.18265
 2.028875,2,1.293277
 2.033247,2,.8771918
  2.03681,2,1.403961
 2.044426,2,1.763087
 2.061682,2,1.210526
 2.074092,2,.9091922
 2.077455,2 ,1.41136
 2.079669,2,.0138687
 2.080564,2 ,1.05929
 2.080986,2,1.226264
 2.084192,2 ,1.44352
 2.097026,2,.5619668
 2.102362,2,1.303948
 2.115877,2,1.453112
  2.13057,2,.8716446
  2.13225,2,.6015138
 2.140847,2,1.005067
 2.143353,2,1.701979
  2.14855,2,1.189975
 2.153385,2,1.039806
 2.166866,2,1.008813
 2.169413,2,.9106078
 2.173182,2,1.214333
  2.17398,2,1.032558
 2.176773,2,.8106696
 2.181196,2,1.226976
 2.183132,2,.2042667
 2.187146,2,1.387809
 2.190604,2,1.706931
 2.194474,2,1.536556
 2.200339,2,1.713046
 2.212862,2,.9537392
 2.220031,2,1.605732
 2.228539,2 ,1.14248
  2.23149,2,1.067141
 2.245879,2,1.216029
 2.247912,2,1.583122
 2.259971,2,1.351266
 2.266884,2,1.259089
 2.285301,2,1.112696
 2.288518,2 ,.712247
 2.297582,2,1.118359
 2.300548,2,.8491871
 2.307303,2,1.170458
  2.32214,2,.0144038
 2.328641,2,1.191562
 2.330115,2,.7179002
 2.336854,2,1.825046
 2.339031,2,1.603112
 2.363887,2,1.158407
 2.379571,2,1.763087
 2.393311,2,1.763087
 2.393686,2,1.320846
 2.398212,2,1.194117
 2.424074,2,1.051245
 2.428749,2,.9764313
 2.431163,2,1.154293
 2.435818,2,.7373218
 2.436019,2 ,1.69265
 2.445133,2,.7766119
 2.447185,2,1.534971
 2.451043,2,.5210955
 2.454415,2,.1145804
 2.457811,2,1.145394
  2.46646,2,.3466968
 2.472214,2,.1992127
 2.496483,2 ,.851469
 2.496987,2 ,1.23689
 2.501881,2,1.654009
 2.502548,2 ,.903763
  2.51471,2,.0415893
 2.516516,2 ,1.29603
 2.536865,2,.8094972
 2.538558,2,1.311309
  2.54041,2,.0647086
 2.541028,2,.8489744
 2.562549,2,.8258401
 2.563913,2,.9876801
 2.571226,2,1.553055
 2.586623,2,1.129117
 2.588523,2,1.281669
 2.600355,2,1.244319
 2.621082,2,1.493521
  2.62154,2  ,1.7623
 2.622789,2,.6941872
 2.629302,2 ,.047035
  2.63096,2,1.234663
 2.645831,2,1.951517
 2.650287,2,.6290798
 2.659273,2,.2151086
 2.660051,2,1.551737
 2.663979,2,1.307825
 2.669939,2,1.267206
 2.672341,2,1.109392
 2.682048,2,.9141113
   2.6899,2,1.091828
 2.695113,2,.6724114
  2.70036,2,.1302861
 2.701013,2,.9826028
 2.708634,2,.9850498
  2.71868,2 ,1.78381
 2.719714,2,1.369261
 2.722598,2,.4495388
  2.73101,2,1.607697
 2.731101,2,1.119511
 2.738992,2 ,1.89701
 2.779908,2,.8199019
  2.78458,2 ,1.29603
 2.799078,2,.9775802
 2.826525,2,1.558894
 2.829513,2 ,1.11368
 2.832468,2,1.265793
 2.841743,2,1.753919
 2.853914,2,1.364582
 2.856095,2,1.405692
 2.867617,2 ,.054184
 2.873749,2,1.148926
 2.888943,2,1.550635
 2.891204,2,.1426759
 2.909465,2,.9540098
 2.915237,2,.7573314
 2.929439,2,1.093533
 2.937977,2,1.517164
 2.940426,2,1.359574
 2.943015,2,.9290734
 2.944776,2,1.573307
 2.960104,2,1.477199
 2.961753,2,1.436943
 2.968839,2,1.381724
 2.974255,2,.6959458
 2.976327,2,.5711954
 2.995553,2,.9684677
 2.997353,2,1.017432
 3.014643,2,1.021661
 3.026266,2 ,1.64775
 3.031197,2,1.474727
 3.044641,2 ,.202888
 3.052064,2  ,1.3734
 3.062444,2 ,1.07505
 3.063824,2,.9613692
 3.067588,2,1.323426
 3.068229,2,.0389913
  3.07399,2,.9436901
  3.07875,2,1.300293
 3.083576,2,1.886759
 3.086765,2,1.091351
  3.08918,2,1.564126
 3.105106,2,1.222883
 3.136181,2,1.016739
 3.138047,2,1.128674
 3.142893,2,.8558879
 3.150071,2,1.117154
 3.167043,2,.2582595
 3.167271,2,1.048525
  3.17101,2,1.031895
 3.181712,2,1.031168
 3.185035,2,1.423556
 3.194407,2,1.922648
 3.205907,2,1.357648
 3.226093,2,1.101646
 3.237562,2,1.118359
 3.240679,2,1.103483
 3.261295,2,.9602315
  3.27013,2,1.593182
 3.271435,2,1.853597
 3.273123,2,1.025135
 3.286065,2,1.264915
  3.28815,2,.0396923
 3.304161,2,.9427688
 3.340089,2,1.304639
 3.344934,2,1.289311
 3.374292,2,1.503163
 3.379035,2,1.078076
 3.414397,2,.2275901
 3.420945,2,1.083905
 3.436641,2,1.254326
 3.474015,2,1.002867
 3.481189,2,.6030942
  3.48911,2,1.523013
 3.500556,2,1.170297
 3.506914,2,1.183477
 3.510184,2,1.749408
 3.532759,2,.1852105
 3.551305,2,1.354836
  3.56045,2 ,1.14683
 3.569244,2,1.505879
 3.575161,2,.8777497
 3.576399,2,1.053468
 3.586624,2,.5034286
 3.589881,2,1.193589
 3.609259,2,1.500836
 3.618423,2,1.308491
 3.620325,2,.7281855
 3.620486,2,1.209063
 3.637824,2,1.118359
 3.648232,2,1.088105
  3.66203,2,1.118005
 3.677868,2,.1354224
 3.696021,2,.9510639
 3.707004,2,1.500414
 3.727143,2,.0362749
  3.73334,2  ,1.5089
 3.740788,2,1.420751
 3.744179,2,1.096697
 3.799627,2,1.105546
 3.801367,2,1.446568
 3.802769,2,.9938722
  3.82252,2 ,1.11979
 3.887406,2,1.075638
 3.904054,2,.5034286
 3.906089,2,.8845805
  3.91951,2 ,1.21433
 3.948926,2,.9838638
 3.961883,2,.4780232
  3.98891,2,1.326783
 3.989789,2,1.448263
 3.992688,2,.8480867
 4.001591,2,1.163249
  4.00386,2,1.062591
 4.021137,2,1.868903
 4.132088,2,1.182857
  4.14355,2,.4988778
 4.167686,2 ,.863137
 4.170079,2 ,.619495
 4.174883,2,.2960642
 4.175649,2,.0056228
 4.183695,2,1.365618
 4.193643,2,.9608111
   4.2054,2,1.162394
 4.260286,2,.5394881
 4.261039,2,.0271366
 4.269477,2 ,1.02603
 4.273381,2,.7840959
 4.276124,2,1.264846
 4.276764,2,.9780943
 4.278037,2,.0441603
 4.320159,2,1.188298
 4.327765,2 ,.025503
  4.35018,2,.9535145
  4.41624,2,.1094951
 4.492323,2,.0353909
 4.493799,2,1.643231
 4.509489,2,1.943712
 4.519149,2,.9336417
 4.519958,2,1.182489
 4.562697,2,1.257146
 4.569026,2,1.048525
  4.57903,2,.0039145
 4.627172,2,1.295124
 4.635162,2,.9569045
 4.730335,2,.8824071
  4.73622,2,1.038951
 4.737162,2,.0356132
 4.787418,2,.9273407
 4.843883,2,.0092599
 4.857714,2,.2116576
 4.875234,2,.9429001
 4.898426,2,1.357156
 5.005959,2,1.170283
  5.01229,2,.3362389
 5.034752,2,1.685632
 5.069747,2,.9872919
 5.120681,2,1.244196
 5.173326,2,1.367445
 5.181331,2,.5476129
  5.19608,2 ,1.09184
 5.210567,2,.0352995
 5.269479,2,.4698068
 5.272303,2 ,1.42696
 5.297729,2,.0034116
 5.304888,2,1.044342
 5.312941,2,.0271287
 5.318724,2,1.118359
 5.328982,2,.4783382
 5.347253,2,1.763087
  5.36478,2,.4146128
 5.370243,2,.0035156
 5.378747,2 ,.152196
 5.434356,2,1.126333
 5.445555,2,1.769094
  5.58858,2,.5291339
 5.593786,2,1.168748
 5.681192,2,.1194642
 5.681338,2,1.378465
 5.719197,2,1.195259
  5.72051,2,1.240499
 5.763246,2,1.446568
 5.833982,2,1.047723
 5.837653,2,.9544982
 5.857988,2 ,.057327
 5.859678,2,.8483232
 5.917328,2,.7973472
 5.927487,2,.6169304
 5.988252,2,.1584696
 6.004823,2,.8358755
  6.02987,2 ,1.04801
 6.035182,2,1.013337
 6.043201,2 ,1.18265
 6.091002,2,1.491818
 6.194609,2,1.006823
 6.218255,2,.7858334
 6.221758,2 ,.047323
 6.269834,2,.0887243
 6.283146,2,.3797083
 6.328108,2,.7515729
 6.339134,2,1.621511
  6.37327,2,1.089157
 6.412265,2,.9080859
 6.420303,2,1.114959
 6.461625,2,.6312796
 6.518224,2,.0244189
 6.603046,2,1.274617
 6.614992,2,1.801894
 6.630888,2 ,.996648
 6.774544,2 ,.274158
 6.825267,2,.4034049
 6.844376,2,1.424412
 6.870884,2,.9158457
  6.95537,2,1.208874
 7.167839,2,.7166452
 7.207104,2,1.032885
 7.224747,2,.1093123
  7.24015,2,.1533935
 7.401358,2,.2351194
 7.415818,2 ,.177601
  7.52504,2,.9602315
 7.741559,2 ,.357726
 7.799085,2,.0565157
 7.810028,2,1.033374
 7.840455,2,.2794806
 7.951639,2,.1634397
 7.957223,2,1.763087
 7.970686,2,.1160433
 8.015372,2,1.360111
 8.042585,2,.0929591
 8.139242,2,.0804547
 8.149315,2,.1392354
 8.197645,2,.8004102
 8.219253,2,.1096896
 8.324813,2  ,.33853
 8.342303,2,1.127777
 8.413101,2,1.005224
 8.458102,2,.6489772
 8.488349,2 ,.926475
 8.502155,2,1.993495
 8.569059,2 ,.165387
 8.662423,2,1.001578
 8.812237,2,1.023124
  8.87163,2,.4989458
  8.96286,2,.0286377
 8.966203,2,.7625611
 9.240687,2,1.740435
 9.352379,2,.4919287
 9.384076,2,.0027419
 9.450952,2,.8317772
 9.561143,2,.5069067
 9.599985,2 ,.688489
  9.67378,2,1.895089
 9.758825,2,.0293105
 9.886352,2,.0763687
 10.08702,2,.2042378
  10.1683,2,.2007051
 10.19189,2,1.162704
 10.41606,2,.3569736
 10.43404,2,.1985306
 10.66563,2,.0262822
 10.68178,2,.8266993
 10.69019,2,.5588155
 10.86701,2,.4679773
 10.89907,2,.6236297
 10.93261,2,.0920823
 11.12539,2,1.993495
 11.15757,2,.0206102
 11.16758,2 ,.031116
 11.23753,2,.4962215
  11.3886,2,.0044897
 11.48921,2,.4230594
 11.60853,2,.1061359
 11.61623,2,1.920189
 11.72961,2,.4624504
 11.75402,2,.1683105
 11.92283,2,.0271728
 11.99035,2,.0349145
 12.02226,2 ,.205859
 12.73487,2,.6086855
 13.32442,2,.3401141
 13.50095,2,.0034358
 13.79843,2,.6781116
 14.02861,2,1.056064
 14.11174,2,.5585081
 14.52238,2,1.165757
 14.81203,2,.0039303
 15.30131,2,.0384311
 15.82044,2,.1065779
 15.99845,2,.0024045
 16.13995,2,.5643957
 16.24298,2,.2949781
 16.47011,2,.0689792
 17.17561,2,.0311823
 17.43538,2,.3262409
 17.44858,2,.7729675
 17.61875,2,.4000449
 17.64047,2,.1133235
 18.46698,2,.4890681
 19.09123,2,.6583505
 19.79959,2,.9591219
 21.38503,2 ,.002515
 21.45127,2,.0430548
 22.57072,2,.1884414
 23.74844,2,.6236297
 24.73096,2,.2514317
 27.02075,2,.0678168
 27.88314,2,.6159197
 27.96844,2,.2953529
 28.02652,2,.2621492
 28.29416,2,.2219568
 28.48406,2,.2314714
 28.62204,2,.3209763
 31.08558,2 ,.112869
 32.90325,2,.1598681
 33.57572,2,.0261794
 34.02212,2,.2197303
 34.85859,2,.6342094
 35.32605,2,.4887892
 35.61929,2,.6086855
 37.19134,2,.1234958
 39.67707,2,.0687733
 40.82961,2,.0016789
 44.93816,2,.1568448
 46.84848,2,.0016541
 52.39932,2,.0623761
  52.7569,2,.0766885
 58.48035,2,.0399607
 60.66529,2,.0433778
 61.94372,2,.0259654
 64.14491,2,1.142973
 73.61836,2,.0029396
  78.8419,2,.2110576
 91.06023,2 ,.316561
 96.80507,2  ,.04111
   116.84,2 ,.000626
 120.5139,2,.0072908
   126.32,2,.0890973
 189.2768,2 ,.200841
 712.1967,2,.0775347
 786.0414,2,1.423832
-4.034976,3,1.333899
-1.730228,3,1.115926
-1.620613,3,1.112936
-1.030098,3 ,1.02883
-.9698615,3,1.215623
-.7775844,3,1.162943
-.7595364,3,1.706619
-.6835502,3,1.330154
-.5059167,3,1.543738
 -.488095,3,1.729109
-.4544416,3,1.073068
 -.451448,3 ,1.12094
-.3847966,3,1.236087
-.2780078,3,1.456162
-.2738727,3,1.037982
-.1984312,3 ,1.25251
 -.192114,3,1.121072
-.1819844,3,1.207263
-.1728463,3,2.380037
 -.172537,3,1.133888
-.1592956,3,.9795524
 -.153584,3,1.000764
-.1378033,3,.7405409
-.1308321,3 ,1.05919
-.1199847,3,1.277993
-.0975522,3,2.418231
-.0973891,3,.9109477
-.0926187,3,1.262002
-.0847196,3,1.499007
-.0607208,3,1.674566
-.0550065,3,1.143789
-.0543343,3,.8176539
-.0518555,3,1.278348
-.0457212,3,1.494253
-.0410431,3,1.094992
-.0297046,3,1.221425
-.0284256,3,1.089097
-.0217693,3,.9746485
-.0182246,3,1.642935
-.0169979,3,.8010881
 -.014305,3,1.634544
-.0112724,3,1.188194
-.0111911,3,1.021561
-.0036946,3,.9550819
-.0012651,3,1.346976
        0,3,1.231781
        0,3,1.472815
        0,3,1.483922
        0,3,1.120205
 .0015106,3,1.298918
 .0042544,3 ,1.23065
 .0065129,3,1.654644
 .0104353,3,1.063572
 .0161226,3,.9348577
 .0206969,3,1.223578
 .0219667,3 ,1.22836
 .0225719,3,.2248277
 .0237943,3,1.331355
 .0240883,3,1.420375
 .0255581,3,.7614473
 .0271109,3,1.218049
 .0308932,3,1.468879
 .0318408,3,1.151945
 .0338016,3,.8528898
 .0416309,3,1.125147
 .0448372,3,.8783281
 .0471491,3,1.010222
 .0487737,3,1.032842
 .0489751,3 ,1.36636
 .0495767,3 ,1.27357
 .0526612,3,1.211229
 .0539532,3 ,1.33443
 .0553644,3,1.089309
  .055821,3,1.642917
 .0572246,3,1.230504
 .0573314,3,1.086934
 .0590079,3,1.240162
 .0651515,3,.8559428
 .0689546,3  ,1.4273
 .0708697,3,1.208372
  .072806,3,1.401107
 .0803122,3,1.304996
 .0810722,3,1.803616
 .0835096,3,1.314993
 .0843931,3,1.860289
 .0880592,3,1.050177
 .0899034,3,1.181535
 .0920211,3,.9235969
 .0928956,3,1.377863
  .093934,3 ,1.74339
 .0941842,3 ,1.17918
 .0961773,3,1.304996
 .0966985,3,.9474357
 .0970801,3,1.085511
 .0993324,3,1.038484
 .1009422,3,1.609224
 .1103206,3,1.508759
 .1121122,3,1.215578
  .114058,3,1.156852
 .1192162,3,.8174181
 .1211156,3,.8096136
 .1224139,3,.8970959
 .1263599,3,.8187204
 .1331521,3,.8454403
 .1351219,3 ,1.46242
  .138317,3,1.093765
 .1397065,3,1.066826
 .1400831,3,1.147636
 .1403833,3,1.347018
 .1438784,3,.7070264
 .1473995,3,1.449857
 .1479521,3,1.144625
 .1482098,3,1.850372
 .1589746,3,1.200994
  .162097,3,1.089387
 .1643483,3 ,1.18822
 .1651504,3,1.418838
 .1653828,3,1.298918
 .1658167,3,1.368967
  .165926,3 ,1.32051
 .1663661,3,1.693921
  .172074,3,1.435656
 .1720905,3,1.482576
 .1786934,3,1.486393
 .1793565,3,1.518814
 .1803837,3,1.570517
 .1810319,3,1.056649
 .1819111,3,1.215469
 .1874013,3,1.125456
 .1912945,3 ,1.25538
 .1977991,3,1.162571
 .1983764,3 ,1.09272
 .2007361,3,.7070264
  .204293,3,1.158321
 .2052806,3,1.356101
 .2107229,3,1.533277
 .2108239,3,1.434407
 .2109771,3,1.250357
 .2279339,3,1.065171
 .2286464,3,1.133805
 .2297973,3,1.059875
 .2318681,3,1.028694
 .2331919,3,1.089309
 .2339435,3,1.950547
  .235092,3,1.625015
 .2351282,3,1.564161
 .2411402,3,1.017802
 .2416232,3,1.515964
 .2434762,3 ,1.13308
  .249003,3,1.465133
 .2508225,3,.9074033
 .2559144,3,1.355963
 .2563898,3,1.222142
 .2594104,3,1.358315
 .2594119,3,1.904618
 .2601345,3,1.534018
 .2611197,3,1.460806
  .261845,3,1.178957
 .2701783,3,1.344516
 .2733523,3,1.415381
 .2746645,3,1.515964
 .2769094,3 ,1.15085
  .280639,3 ,1.40237
 .2819471,3,.2450199
  .287045,3,.8961832
 .2898862,3 ,.836529
 .2913135,3,2.139263
 .2945468,3,1.186694
 .3030753,3,1.421899
 .3044918,3,1.055419
 .3071696,3,1.173267
 .3099013,3,1.115893
 .3130423,3,1.069249
 .3142576,3,1.174291
 .3197706,3,1.003709
 .3209194,3 ,.623507
 .3242142,3 ,1.39456
 .3263364,3,1.212986
 .3397069,3 ,1.21639
 .3494986,3 ,1.72577
  .351873,3,1.216658
 .3533033,3,1.151945
 .3550904,3,1.278782
 .3616428,3,.9359833
 .3620937,3,1.975306
 .3631177,3,1.116091
  .367303,3 ,1.02314
 .3753277,3,1.540696
 .3760467,3,.9950411
 .3827723,3 ,1.69798
 .3869376,3,1.421805
 .3898394,3,1.521254
 .3938436,3,.2248277
 .3970777,3,1.828265
 .4016163,3,1.015178
 .4083441,3 ,1.17048
  .408594,3,1.132251
 .4188045,3,1.024208
 .4273541,3,1.425017
 .4273971,3,1.363193
 .4379074,3 ,2.37437
 .4451096,3,1.278782
 .4462162,3,1.242576
  .447293,3,1.422256
  .451513,3,.7915989
 .4518794,3,2.139263
 .4531024,3,1.493704
 .4657631,3,1.204555
 .4664614,3,1.489814
 .4679823,3,1.740273
 .4752349,3,1.291315
 .4767122,3,1.532796
 .4774918,3,1.270262
  .477611,3,2.301136
 .4782446,3,1.102718
 .4787132,3 ,1.17301
 .4832529,3,1.281919
 .4848784,3,1.178302
 .4868142,3,1.543618
 .4870898,3,1.409102
 .4881503,3,1.126233
 .4906759,3,1.059916
 .4936481,3,1.565066
 .4950654,3,.1295908
 .4953889,3,1.423284
 .5004428,3 ,1.14326
 .5005626,3,1.686277
 .5021824,3,1.928994
 .5058402,3,1.265824
 .5117254,3,1.161669
 .5139694,3,1.142388
 .5241239,3,1.175601
 .5280837,3,1.350875
 .5301833,3,1.137999
 .5319441,3,1.032862
 .5321152,3,.9476245
 .5332434,3,1.202948
 .5355074,3,.6973672
 .5361846,3,.1346783
 .5374713,3,1.191456
 .5426368,3,1.048159
 .5461637,3,.9873421
 .5504377,3,1.148778
 .5512667,3,1.543759
  .551688,3,1.343376
 .5555252,3,1.222425
 .5582194,3,1.066035
 .5619218,3,1.050649
 .5636844,3,1.263963
 .5646956,3,.0496641
  .566392,3,1.022484
  .567875,3,.6065604
  .568624,3,1.094992
 .5722784,3,1.351068
 .5807065,3,.8791315
 .5872593,3,1.811069
 .5903959,3,1.861493
 .5925861,3,1.045186
 .5948312,3,1.286872
 .6044227,3 ,1.17048
 .6068754,3,1.616835
  .610469,3,1.485581
 .6142464,3,1.563442
